status	body	url
Active	"Sumitomo Corporation (Head Office: Chiyoda-ku, Tokyo; Representative Director, President and Chief Executive Officer: Masayuki Hyodo) recently commenced construction in Vietnam on the Van Phong 1 coal-fired power project (hereinafter, “the Project”) in which it is involved through its wholly-owned subsidiary Van Phong Power Company Limited.

Entailing the construction of a new supercritical coal-fired power plant with a generation capacity of 1,320 MW (two 660 MW power-generation units) in the Van Phong Special Economic Zone in Vietnam’s Khanh Hoa Province, the Project is a build-operate-transfer (BOT) power generation project that will sell electricity to Vietnam Electricity (“EVN”), Vietnam’s state-owned power company, over a period of 25 years. Total project costs should reach about 280 billion yen, and the plant is scheduled to start commercial operation by the end of 2023.

Vietnam’s electric power demand has risen sharply in line with rapid economic growth, and resolving the serious power shortages expected in future has become a pressing issue. Under its revised National Power Development Plan VII originally formulated in 2016, the Vietnamese government is striving to meet power demand growing about 10% annually by stepping up its power generation capacity to 96,500 MW by 2025 and to 129,500 MW by 2030.

Climate change issues have now become important social issues, and efforts are being pursued worldwide to expand the use of renewable energies and otherwise alleviate climate change. The Sumitomo Corporation Group has revamped its policies toward climate change issues accordingly. As it works to reliably supply the energy essential to economic and industrial development in local communities, the Group’s power generation business will adopt such approaches as incorporating renewable energy into the Group’s own management resources as part of a sustained shift toward a power generation portfolio with a lower environmental impact. While the Group’s general policy is to refrain from building new coal-fired power plants, it has decided to make case-by-case assessments of projects deemed essential for the economic and industrial development of local communities that conform to policies established by Japan and the host country with due consideration for international efforts and trends toward mitigating climate change, and it was on this basis that this project was undertaken.

Sumitomo Corporation remains committed to dependably supplying the energy vital to economic and industrial development in Vietnam and to helping improve living standards and resolve power shortages in Vietnam.

<Reference>

■Policy for addressing climate change issues

Basic Policy

The Sumitomo Corporation Group contributes through its business activities to resolving the climate change issues and to realizing a carbon-neutral society for the sustainable development of society.



Policy for business activities

●We aggressively promote the followings: 1) renewable energy business, 2) advanced energy management business, 3) the development of business models/innovations that contribute to the reduction of energy consumption, and 4) other businesses that contribute to mitigating or adapting to climate change. In addition, we put our effort on controlling greenhouse gas emissions associated with our business activities.

●In the power generation business, we provide a stable supply of the energy, essential for the economic and industrial development of local communities. At the same time, we continuously shift management resources to renewables and other energy sources with low environmental burden in the power generation portfolio.

(By the target year of 2035, we aim to shift the composition of the portfolio in terms of net ownership generation capacity as follows: coal 50%→30%; gas 30%→40%; and renewables 20%→30%)

●We will not have new development in the coal-fired power generation business. However, we make a decision individually about new development in cases where the project is essential to the economic and industrial development of the local community and where the project is complying with the policies of the Japanese and host country governments based on the international initiatives to mitigate climate change issues .*

●In the thermal coal mining business, we limit our equity share coal production to our current levels, and desist from new mine development projects.

* The Van Phong coal-fired power generation project in Vietnam is a project based on this policy.



For further details, please see “Efforts to Address Climate Change Issues” in the “Integrated Report 2019”.

https://www.sumitomocorp.com/jp/-/media/Files/hq/ir/report/investors-guide/2019/integrated-2019_en.pdf?la=en#page=40

■Sumitomo Corporation’s Material Issues

Sumitomo Corporation Group positions “Six Material Issues to Achieve Sustainable Growth with Society” as an important factor in developing business strategies and in the decision-making process for individual businesses. Going forward, we will pursue sustainable growth by resolving these issues through our business activities. This project especially contributes to “the Development of Local Communities and Industries” and “Establishing a Foundation for Comfortable and Enriching Lifestyles”.

"	https://www.sumitomocorp.com/en/europe/news/release/2019/group/12310
Active	"Source: Xinhua| 2019-06-03 21:04:01|Editor: mingmei

Video Player Close

Aerial photo taken on May 30, 2019 shows the Wudongde Hydropower Station that is under construction between Luquan County in Yunnan and Huidong County in Sichuan, southwest China. The Wudongde Hydropower Station, with a dam blocking the river to form a reservoir that can store about 7.4 billion cubic meters of water, is located on the Jinsha River, the upper section of the Yangtze River. The hydropower station will be able to generate 38.9 billion kwh of electricity per year after its 12 generating units start operation. The first unit is expected to start operating in August 2020. (Xinhua/Chen Yehua)"	http://www.xinhuanet.com/english/2019-06/03/c_138113724.htm
Active	"The Van Phong 1 power project is backed by a 25-year power purchase agreement with state-owned utility Vietnam Electricity (EVN).

Vietnam’s Ministry of Industry and Trade and Sumitomo Corporation signed an investment agreement for the 1.32GW project in May 2017 while the investment registration certificate for the same was granted in July 2017.

The £2.2bn ($2.6bn) project is being developed on a build-operate-transfer (BOT) basis by Van Phong Power Company, a wholly-owned subsidiary of Japan-based Sumitomo Corporation.

Van Phong 1 is a 1,320MW super-critical coal-fired power plant under construction in the Khanh Hoa province of Vietnam.

The Van Phong 1 thermal power station is estimated to use 3.4 million tonnes (Mt) of coal a year.

The 1.32GW power plant is being developed on a build-operate-transfer (BOT) basis by Sumitomo Corporation. Image courtesy of vanphong.khanhhoa.gov.vn.

The Van Phong 1 coal-fired power plant is expected to commence operations in 2023.

The engineering, procurement, and construction (EPC) contract for the project was awarded in August 2019 and the construction works were started in the same month.

Scheduled to commence operations in 2023, the Van Phong 1 thermal power plant is expected to boost Vietnam’s total power generation capacity by 3%.

Location and site details

The coal-fired power station is being developed on a 514ha-site within the Van Phong Special Administrative-Economic Zone (SAEZ), in the Khanh Hoa province in southern Vietnam.

The land clearance for the plant site was obtained in May 2019.

Van Phong 1 power plant make-up

The thermal power station will consist of two super-critical coal-fired units of 660MW capacity each. Each unit will be equipped with a once-through pulverised coal-fired boiler and a steam turbine from Toshiba.

Both the units will be fitted with electrostatic precipitators (ESP), flue gas desulphurisation ( (FGD) and low NOX burners to control emissions.

The other components of the project include a coal handling plant, an ash pond area, and a switchyard.

Coal supply

The Van Phong 1 thermal power station is estimated to require 3.4 million tonnes (Mt) of coal a year which will be sourced from Australia and Indonesia. The coal shipments for the project are expected to be started from 2023 onwards.

Power evacuation and off-take

The power generated by the Van Phong 1 power plant will be evacuated into the national grid 500kV transmission lines from the onsite switchyard.

The electricity output of the plant will be sold to Vietnam’s state-owned owned utility Vietnam Electricity (EVN) under a 25-year power purchase agreement (PPA) signed in 2018.

Van Phong 1 project financing

The Van Phong Power Company secured £1.52bn ($1.99bn) in financing for the project from a group of banks led by the Japan Bank of International Cooperation (JBIC) in April 2019.

JBIC provides approximately £917m ($1.2bn) of loan for the project, while seven co-financing institutions including Sumitomo Mitsui Banking Corporation, MUFG Bank, Mizohu Bank, Sumitomo Mitsui Trust Bank, Overseas Chinese Banking Corporation (OCBC), DBS Bank and Bank of China (BOC) are providing the remaining amount.

The co-financing amount will be covered by insurance from Nippon Export and Investment Insurance (NEXI).

Contractors involved

A consortium of four companies including Toshiba Energy Systems & Solutions Corporations (Toshiba ESS), IHI Corporation, CTCI Corporation, and Doosan Heavy Industries & Construction was awarded the engineering, procurement and construction (EPC) contract for the 1.32GW Van Phong 1 thermal power project in August 2019.

Toshiba ESS’s scope includes the design, manufacturing, installation, and test operation of the steam turbines and generators.

Japan-based Nippon Yusen Kaisha (NYK) was awarded a 25-year contract for the transport of coal for the Van Phong 1 thermal power plant in September 2019.

Pöyry was engaged to provide owner’s engineer services to Sumitomo Corporation for the power project in August 2013."	https://www.nsenergybusiness.com/projects/van-phong-1-coal-fired-power-project/
Active	"U Kyi Zaw Myint, deputy director of the Bridge Management Department under the Ministry of Construction, announced that the government will announce the winner of the much anticipated project of the Yangon Elevated Expressway in April this year with work expected to kick off in July.

In December 2018, the government had shortlisted 10 bidding companies interested in building the expressway aimed at relieving the city’s traffic woes.

A top government priority, the planned four-lane ring road will connect downtown Yangon, Yangon Port, Yangon International Airport, Mingaladon Industrial Zone and the Yangon-Mandalay Highway. Phase 1 is slated to start in July and will connect Dawbon Bridge in Pazundaung Township with Waizayanda and Thudama roads, the Aung Mingala highway bus terminal and Kayaybin and Lower Mingaladon roads.

Operated under a public-private partnership (PPP) scheme, the project is said to be toll-funded and to cost over USD 400 million and be completed in 2024."	https://newsviews.thuraswiss.com/construction-on-yangon-elevated-expressway-project-to-start-in-6-months/
Active	"Sumitomo has started construction on the $312.6m Kinyerezi natural gas-fired combined cycle power plant in Tanzania.

Said to be the country’s first natural gas-fired combined cycle power plant, the 240MW Kinyerezi facility is being built 30km south-west of Dar es Salaam, Tanzania.

Sumitomo is carrying out construction as part of an engineering, procurement and construction (EPC) contract it secured from the state-run Tanzania Electric Supply (Tanesco).

""Electricity that will be enough to serve nearly 20% of the country’s total power needs.""

The power plant uses six Mitsubishi Hitachi Power Systems (MHPS) built H-25 gas turbines and generators to produce electricity that will be enough to serve nearly 20% of the country’s total power needs.

Planned to be commissioned in early 2018, the power plant will be handed over to Tanesco in the following September.



Toshiba Plant Systems & Services will be responsible for the supply of heat recovery boilers, steam turbines and other equipment. It will also undertake civil and installation works, as well as coordinate technical matters.

The project is being backed by Sumitomo Mitsui Banking (SMBC) and Japan Bank for International.

It will help Tanzania meet the growing power needs as it faces a decline in hydroelectric power generation, the country’s primary power source.

In addition, the project is expected to contribute to improving Tanzania’s basic infrastructure as a part of the ‘Partnership for Quality Infrastructure’ initiative, which is being supported by the Japanese government with funding, insurance and technology."	https://www.power-technology.com/news/newssumitomo-starts-construction-tanzanias-first-natural-gas-fired-facility-4843125/
operation	"The Diplomat. 25/03/2018

The new terminal building of Muscat International Airport (MIA), which currently has a capacity of 20 million passengers per year, today commenced operation. The capacity of the new airport will rise to 56 million passengers in subsequent phases.

Dr. Mohammed bin Nasser al-Za’abi, CEO of the Public Authority of Civil Aviation (PACA), said that the airport has great potentials in terms of area, boarding bridges, lounges and 59 aircraft parking spaces compared to 27 parking spaces at the old airport, as well as car parking spaces, which can accommodate more than 7.000 cars.

He explained that the total cost of all packages and facilities of the new Muscat International Airport amounted to about RO 1.7 billion. The terminal includes a 90-rooms hotel equipped with all necessary guest services and can accommodate up to 90 additional rooms."	https://thediplomatinspain.com/en/2018/03/new-terminal-muscat-airport-begins-operate/
Active	"Duqm: The Ministry of Transport and Communications announced its readiness with its strategic partners to start the commercial operation of the passenger terminal at Al Duqm Airport scheduled for Monday after the success of the 45-day operational tests conducted by the operating companies affiliated to Oman Aviation Group, including Oman Airports, Oman Air and Oman Aviation Services in cooperation with a number of relevant government agencies.

The airport is the third of the Sultanate’s airports to enter the service with all its operational facilities after the Muscat International Airport and Salalah Airport, which is expected to achieve economic value added to the national economy and supports the economic diversification programmes of the country.

The airport will play a prominent role in supporting the projects of the Special Economic Zone of Al Duqm and the Governorate of Al Wusta in general.

The ministry said that the first operational flight that will land at the terminal building of Al Duqm Airport will be tomorrow at 2:30 pm, Oman Air Flight WY935 coming from Muscat.

The first departing flight will leave at 5:00 pm on the same day, Oman Air flight number WY936.

The current passenger terminal received this morning Oman Air’s last flight from Muscat, while the last flight departed from the same building was an Oman Air flight.

Al Duqm Airport has been implemented in accordance with the latest international standards in the world of airports.

It has also been equipped with modern systems in the fields of communications, information technology, security surveillance systems and navigation and meteorological services systems, which enable it to deal with various incoming flights from inside the Sultanate or international flights from outside the Sultanate.

The airport’s capacity is estimated at half a million passengers a year, with the potential to expand to 2 million passengers a year. –ONA"	https://www.omanobserver.om/duqm-airport-to-start-operation-tomorrow/
Active	"Sumitomo Corporation has recently commenced construction in Vietnam on the 1.2 GW Van Phong 1 coal-fired power project in which it is involved through its wholly-owned subsidiary Van Phong Power Company Limited.

Entailing the construction of a new supercritical coal-fired power plant with a generation capacity of 1,320 MW (two 660 MW power-generation units) in the Van Phong Special Economic Zone in Vietnam’s Khanh Hoa Province, the Project is a build-operate-transfer (BOT) power generation project that will sell electricity to Vietnam Electricity (“EVN”), Vietnam’s state-owned power company, over a period of 25 years. Total project costs should reach about JPY 280 billion (USD 2.6 billion), and the plant is scheduled to start commercial operation by the end of 2023.

Vietnam’s electric power demand has risen sharply in line with rapid economic growth, and resolving the serious power shortages expected in the future has become a pressing issue. Under its revised National Power Development Plan VII originally formulated in 2016, the Vietnamese government is striving to meet power demand growing about 10% annually by stepping up its power generation capacity to 96,500 MW by 2025 and to 129,500 MW by 2030.

Climate change issues have now become important social issues, and efforts are being pursued worldwide to expand the use of renewable energies and otherwise alleviate climate change. The Sumitomo Corporation Group has revamped its policies toward climate change issues accordingly. As it works to reliably supply the energy essential to economic and industrial development in local communities, the Group’s power generation business will adopt such approaches as incorporating renewable energy into the Group’s own management resources as part of a sustained shift toward a power generation portfolio with a lower environmental impact. While the Group’s general policy is to refrain from building new coal-fired power plants, it has decided to make case-by-case assessments of projects deemed essential for the economic and industrial development of local communities that conform to policies established by Japan and the host country with due consideration for international efforts and trends toward mitigating climate change, and it was on this basis that this project was undertaken.

Sumitomo Corporation remains committed to dependably supplying the energy vital to economic and industrial development in Vietnam and to helping improve living standards and resolve power shortages in Vietnam."	https://www.ippjournal.com/news/start-of-construction-on-12-gw-coal-fired-power-project-in-vietnam
Active	"The construction on the £4bn ($4bn) project was started in April 2011 and the dam was two-thirds built as of the beginning of 2020. The facility is expected to commence operations by the end of 2022.

It is also one of the world’s most controversial dam projects as it involves a long-running international dispute between Ethiopia, Egypt and Sudan over the Blue Nile water sharing. Ethiopia accounts for more than 80% of the Blue Nile water in its territory alone and the downstream countries Egypt and Sudan fear the dam construction will reduce the water flow on the river and cause drought-like situations in their territories.

Being developed by state-owned public utility enterprise Ethiopian Electric Power Corporation, Grand Renaissance Dam will be the biggest hydropower station in Africa.

The Grand Ethiopian Renaissance Dam (GERD), formerly known as the Millennium Dam, is a 6GW hydroelectric power project under construction on the Blue Nile River in Ethiopia.

The Grand Renaissance will be the biggest hydroelectric power station in Africa. Image courtesy of Webuild Group (Salini Impregilo)

The construction of the Grand Renaissance Dam was started in 2011. Image courtesy of Jacey Fortin.

The Grand Renaissance Dam project is located on the Blue Nile River in Ethiopia. Image courtesy of rosemania.

Upon commissioning of all 16 generating units, the 6GW Grand Renaissance hydroelectric power station is expected to generate approximately 15,000GWh of electricity a year.

Location and river details

The Grand Renaissance hydropower project is located on the Blue Nile, which is a major tributary of the world’s longest river the Nile River contributing up to 80% of its water during the rainy season.

The Blue Nile originates at Lake Tana in north-western Ethiopian Highlands and runs for approximately 1,450 km to meet another major tributary the White Nile in Khartoum, Sudan.

The Grand Renaissance Dam is being built at a narrow point on the Blue Nile approximately 40km downstream of its confluence with the River Beles and approximately 15km upstream of the Ethiopian-Sudan border.

The project site is located approximately 500km north-west of capital Addis Ababa in the Benishangul-Gumaz region of Ethiopia.

The Grand Renaissance hydropower station components

The Grand Renaissance hydroelectric facility comprises a concrete gravity dam on the Blue Nile River with a storage capacity of 70 billion cubic metres (bcm) of water, one outdoor powerhouse on each bank of the river, three spillways, and a saddle dam.

The powerhouse on the right bank will be equipped with ten 375MW Francis turbine generator sets while the left bank powerhouse will have six similar capacity turbine generators. Each turbine will be driven by the water flow through an 8m-diametre, 180m-long penstock.

Grand Ethiopian Renaissance dam details

The main dam of the Grand Renaissance hydroelectric power project will be a 1,780m-long and 155m-high roller-compacted concrete (RCC) gravity dam which will create up to 1,680km² of reservoir area.

The river diversion system for the project includes four 210m-long and 8m-wide box culverts with a total discharge capacity of 14,700m3/s.

The project also involves a 5km-long, 60m-high concrete faced rockfill (CFRD) saddle dam with an embankment volume of approximately 17m3.

Power transmission

The electricity generated at the hydroelectric facility will be stepped up to 500kV and transmitted through overhead lines connecting to a 500kV double bus-bar switchyard located downstream on the right river bank.

Contractors involved

Salini Impregilo (now Webuild Group) is the main construction contractor for the dam project, while Ethiopia’s military-controlled Metals & Engineering Corporation (METEC) was contracted for electromechanical and hydraulic steel structure work for the power station.

The contract with the METEC was however cancelled on project delay and corruption charges in the second half of 2018, and the new contracts to fulfil METEC’s works were awarded to a group of foreign companies including Salini Impregilo, GE Hydro France, China Gezhouba Group, Voith Hydro Shanghai and China’s Sinohydro Corporation in 2019.

Studio Pietrangeli was engaged to provide engineering services for the feasibility study, basic and final designs, as well as construction supervision services for the project.

Tractebel Engie was selected to provide Owner’s Engineer services to EEPCO as well as assistance in the management and supervision of the EPC construction contract for the project during the period from 2010 to 2018."	https://www.nsenergybusiness.com/projects/the-grand-ethiopian-renaissance-dam-gerd-hydroelectric-project/
Active	"Country Pakistan Sector Power & Water Sub-Sector Power Facility Type N/A Ownership Type Government Project Type Master

AJK Hydro Electric Board (AJKHEB) is undertaking the construction of a hydropower plant in Azad Jammu and Kashmir, Pakistan. The project involves the construction of a 48MW run-of-the-river hydropower plant. It includes the construction of a powerhouse, an 11/132KV substation, a desilting basin, a headrace tunnel, a shaft, a penstock and related infrastructure, the installation of turbines and generators, and the laying of transmission lines. FHC Consulting Engineer (FHC) has been appointed as the projects technical consultant. In December 2010, FHC submitted a detailed engineering design and a framework for the bidding documents. On July 9, 2012, the French Development Agency (FDA) announced a soft loan towards the funding of the project. On September 16, 2012, AJKHEB issued a request for proposals (RFP) for the design, construction, supply, erection, testing and commissioning of the project, with a submission date of November 10, 2012. On August 27, 2014, China International Water and Electric Corporation were appointed as the engineering, procurement and construction (EPC) contractor. In January 2015, AJK Power Development Organisation cancelled the tender and reissued the tender ,as there was controversy towards the appointment of the contractor. The project secured US$76 million soft loans from FDA for the project. Frontier Works Organization was appointed as the contractor. On July 8, 2015, AJKHEB has issued RFQ for the development of the project. In June 2016, the government of Pakistan allocated US$3 million for the project and ILF Consulting Engineers was the consultant. In October 2016, construction works commenced. On May 14, 2017, the cornerstone ceremony was held. Construction works are underway and are scheduled for completion in February 2020"	https://www.zawya.com/mena/en/project/091018065757/pdo-pakistan-ajk-48-mw-jagran-ii-hydropower-project/
Active	"The project is estimated to cost $5.8bn and will generate up to 50,000 local jobs during the construction phase.

Expected to commence operation in 2030, Mambilla will be Nigeria’s biggest power plant, producing approximately 4.7 billion kWh of electricity a year.

The project is being undertaken by Nigeria’s Federal Ministry of Power, Construction and Housing, with the help of Chinese investments.

Mambilla hydropower project is a 3.05GW hydroelectric facility being developed on the Dongo River near Baruf, in Kakara Village of Taraba State, Nigeria.

The EPC contract for the 3.05GW Mambilla hydropower project was signed in November 2017. Image courtesy of China Gezhouba Group.

Mambilla hydropower project is located on the Dongo River near Mambilla plateau in Nigeria. Image courtesy of Ebere Jude Ekemezie.

Mambilla hydropower project development history

Although Mambilla hydroelectric project was originally conceived in 1972, it could advance only after 35 years when China’s Gezhouba Group awarded a contract to develop the project with 2,600MW installed capacity in 2007.

The ground survey for the project was completed in August 2010 and environmental approval was received in December 2011.

The capacity of the project was increased to 3,050MW in 2012. The project was, however, put on hold due to administrative clashes, until it received government approval in 2016.

Nigerian Federal Ministry of Power Works and Housing awarded the project development contract to a consortium of three Chinese companies including the Gezhouba Group, in November 2017.

Mambilla hydropower plant make-up

Mambilla hydroelectric facility will comprise four dams and two underground powerhouses having 12 turbine generator units in total.

The four dams to be constructed on the Dongo River for the Mambilla hydropower project include Nya (formerly known as Gembu), Sumsum, Nghu and Api Weir dams.

Nya and Sumsum will be 100m and 35m-tall roller compacted concrete (RCC) dams with crest length of 515m and 460m, respectively.

Nghu will be a 95m-high rockfill dam with a crest length of 650m, while Api Weir will be a small regulatory dam to raise the water level of the river.

Nya and Sumsum dams will be connected through a 16km-long, 6m-diameter tunnel, whereas Sumsum and Nghu dams will be connected by a 1.5km-long and 10m-wide canal.

The headrace canal for the plant will be 3.1km-long and 15m-wide.

Each underground power house of the plant will measure 175mx27mx38m and house six 250MW Pellton turbine units operating at a total dynamic head of 1,007m.The diameter of the power shafts connecting each turbine will range between 5.25m and 8.40m.

Two 6km-long tailrace tunnels for the plant will be of 8m diameter each, while the tailrace canal will be 3km-long and 25m-wide.

Financing for Mambilla hydropower project

Chinese Export Import (Exim) Bank is funding 85% of the estimated $5.8bn project cost, while the remaining 15% funding will come from the Federal Government of Nigeria.

Power transmission

The power generated by the Mambilla hydroelectric facility will be transmitted to the national grid by four 500kV DC transmission lines connecting Makrudi, and one 330kV DC transmission line connecting Jalingo.

The combined length of the transmission lines will be 700km.

Contractors involved with Mambilla hydroelectric project

The engineering, procurement and construction (EPC) contract for the Mambilla Hydropower project was awarded to a joint venture between China Gezhouba Group (CGGC), Sinohydro and CGCOC (formerly CGC Overseas Construction), in November 2017.

The EPC contract is led by China Gezhouba Group, which is a subsidiary of the state-owned China Civil Engineering Construction Corporation (CCECC).

Studio Pietrangeli, an engineering company based in Italy provided the design for the hydropower project.

London-based Bennie&Partners along with Diyam Consultants were earlier engaged to carry out the feasibility study for the project which was later reworked by Lahmeyer International.

Messrs Maps Geosystems completed the detailed aerial mapping for the project in 2008."	https://www.nsenergybusiness.com/projects/mambilla-hydropower-project-nigeria/
